image_path,gender,face_shape,hairstyle
dataset\men\Middle_0280.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0281.jpg,men,Round,Middle
dataset\men\Middle_0282.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0283.jpg,men,Round,Middle
dataset\men\Middle_0284.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0285.jpg,men,Square,Middle
dataset\men\Middle_0286.jpg,men,Oblong,Middle
dataset\men\Middle_0287.jpg,men,Round,Middle
dataset\men\Middle_0288.jpg,men,Round,Middle
dataset\men\Middle_0289.jpg,men,Round,Middle
dataset\men\Middle_0290.jpg,men,Round,Middle
dataset\men\Middle_0291.jpg,men,Square,Middle
dataset\men\Middle_0292.jpg,men,Round,Middle
dataset\men\Middle_0293.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0294.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0295.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0296.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0297.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0298.jpg,men,Round,Middle
dataset\men\Middle_0299.jpg,men,Square,Middle
dataset\men\Middle_0300.jpg,men,Round,Middle
dataset\men\Middle_0301.jpg,men,Oval,Middle
dataset\men\Middle_0302.jpg,men,Round,Middle
dataset\men\Middle_0303.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0304.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0305.jpg,men,Round,Middle
dataset\men\Middle_0306.jpg,men,Round,Middle
dataset\men\Middle_0307.jpg,men,Oblong,Middle
dataset\men\Middle_0308.jpg,men,Round,Middle
dataset\men\Middle_0309.jpg,men,Round,Middle
dataset\men\Middle_0310.jpg,men,Round,Middle
dataset\men\Middle_0311.jpg,men,Oblong,Men's_short_hair
dataset\men\Middle_0312.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0313.jpg,men,Round,Middle
dataset\men\Middle_0314.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0315.jpg,men,Oval,Middle
dataset\men\Middle_0316.jpg,men,Heart,Middle
dataset\men\Middle_0317.jpg,men,Square,Pomade
dataset\men\Middle_0318.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0319.jpg,men,Round,Middle
dataset\men\Middle_0320.jpg,men,Square,Middle
dataset\men\Middle_0321.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0322.jpg,men,Round,Middle
dataset\men\Middle_0323.jpg,men,Round,Middle
dataset\men\Middle_0324.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0325.jpg,men,Round,Pomade
dataset\men\Middle_0326.jpg,men,Round,Middle
dataset\men\Middle_0327.jpg,men,Round,Middle
dataset\men\Middle_0328.jpg,men,Round,Middle
dataset\men\Middle_0329.jpg,men,Round,Middle
dataset\men\Middle_0330.jpg,men,Round,Middle
dataset\men\Middle_0331.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0332.jpg,men,Heart,Middle
dataset\men\Middle_0333.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0334.jpg,men,Round,Middle
dataset\men\Middle_0335.jpg,men,Round,Middle
dataset\men\Middle_0336.jpg,men,Round,Middle
dataset\men\Middle_0337.jpg,men,Round,Middle
dataset\men\Middle_0338.jpg,men,Round,Middle
dataset\men\Middle_0339.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0340.jpg,men,Round,Pomade
dataset\men\Middle_0341.jpg,men,Round,Middle
dataset\men\Middle_0342.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0343.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0344.jpg,men,Round,Pomade
dataset\men\Middle_0345.jpg,men,Oval,Middle
dataset\men\Middle_0346.jpg,men,Square,Middle
dataset\men\Middle_0347.jpg,men,Square,Middle
dataset\men\Middle_0348.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0349.jpg,men,Oval,Middle
dataset\men\Middle_0350.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0351.jpg,men,Round,Middle
dataset\men\Middle_0352.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0353.jpg,men,Round,Pomade
dataset\men\Middle_0354.jpg,men,Round,Middle
dataset\men\Middle_0355.jpg,men,Round,Middle
dataset\men\Middle_0356.jpg,men,Oval,Middle
dataset\men\Middle_0357.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0358.jpg,men,Round,Middle
dataset\men\Middle_0359.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0360.jpg,men,Round,Middle
dataset\men\Middle_0361.jpg,men,Round,Middle
dataset\men\Middle_0362.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0363.jpg,men,Round,Middle
dataset\men\Middle_0364.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0365.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0366.jpg,men,Round,Middle
dataset\men\Middle_0367.jpg,men,Oblong,Straight_layered_hair
dataset\men\Middle_0368.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0369.jpg,men,Round,Middle
dataset\men\Middle_0370.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0371.jpg,men,Square,Girls_short_hair
dataset\men\Middle_0372.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0373.jpg,men,Oblong,Middle
dataset\men\Middle_0374.jpg,men,Round,Middle
dataset\men\Middle_0375.jpg,men,Round,Middle
dataset\men\Middle_0376.jpg,men,Round,Middle
dataset\men\Middle_0377.jpg,men,Round,Middle
dataset\men\Middle_0378.jpg,men,Round,Middle
dataset\men\Middle_0379.jpg,men,Heart,Middle
dataset\men\Middle_0380.jpg,men,Round,Middle
dataset\men\Middle_0381.jpg,men,Oval,Men's_short_hair
dataset\men\Middle_0382.jpg,men,Oblong,Middle
dataset\men\Middle_0383.jpg,men,Round,Textured_Cut
dataset\men\Middle_0384.jpg,men,Round,Middle
dataset\men\Middle_0385.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0386.jpg,men,Oval,Middle
dataset\men\Middle_0387.jpg,men,Round,Middle
dataset\men\Middle_0388.jpg,men,Round,Middle
dataset\men\Middle_0389.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0390.jpg,men,Oblong,Girls_short_hair
dataset\men\Middle_0391.jpg,men,Heart,Middle
dataset\men\Middle_0392.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0393.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0394.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0395.jpg,men,Round,Middle
dataset\men\Middle_0396.jpg,men,Round,Middle
dataset\men\Middle_0397.jpg,men,Round,Middle
dataset\men\Middle_0398.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0399.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0400.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0401.jpg,men,Oval,Middle
dataset\men\Middle_0402.jpg,men,Round,Middle
dataset\men\Middle_0403.jpg,men,Round,Middle
dataset\men\Middle_0404.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0405.jpg,men,Oblong,Girls_short_hair
dataset\men\Middle_0406.jpg,men,Round,Middle
dataset\men\Middle_0407.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0408.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0409.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0410.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0411.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0412.jpg,men,Oval,Layered_curly_hairstyle
dataset\men\Middle_0413.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0414.jpg,men,Oval,Middle
dataset\men\Middle_0415.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0416.jpg,men,Heart,Middle
dataset\men\Middle_0417.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0418.jpg,men,Round,Middle
dataset\men\Middle_0419.jpg,men,Round,Middle
dataset\men\Middle_0420.jpg,men,Oval,Pomade
dataset\men\Middle_0421.jpg,men,Oval,Middle
dataset\men\Middle_0422.jpg,men,Round,Middle
dataset\men\Middle_0423.jpg,men,Round,Middle
dataset\men\Middle_0424.jpg,men,Round,Middle
dataset\men\Middle_0425.jpg,men,Oval,Middle
dataset\men\Middle_0426.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0427.jpg,men,Round,Middle
dataset\men\Middle_0428.jpg,men,Square,Middle
dataset\men\Middle_0429.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0430.jpg,men,Round,Middle
dataset\men\Middle_0431.jpg,men,Round,Middle
dataset\men\Middle_0432.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0433.jpg,men,Round,Middle
dataset\men\Middle_0434.jpg,men,Square,Middle
dataset\men\Middle_0435.jpg,men,Round,Middle
dataset\men\Middle_0436.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0437.jpg,men,Oval,Middle
dataset\men\Middle_0438.jpg,men,Round,Middle
dataset\men\Middle_0439.jpg,men,Round,Middle
dataset\men\Middle_0440.jpg,men,Round,Middle
dataset\men\Middle_0441.jpg,men,Round,Middle
dataset\men\Middle_0442.jpg,men,Round,Middle
dataset\men\Middle_0443.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0444.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0445.jpg,men,Round,Middle
dataset\men\Middle_0446.jpg,men,Round,Middle
dataset\men\Middle_0447.jpg,men,Round,Middle
dataset\men\Middle_0448.jpg,men,Round,Middle
dataset\men\Middle_0449.jpg,men,Round,Middle
dataset\men\Middle_0450.jpg,men,Round,Pomade
dataset\men\Middle_0451.jpg,men,Oblong,Middle
dataset\men\Middle_0452.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0453.jpg,men,Round,Pixie_Cut
dataset\men\Middle_0454.jpg,men,Square,Middle
dataset\men\Middle_0455.jpg,men,Heart,Middle
dataset\men\Middle_0456.jpg,men,Square,Middle
dataset\men\Middle_0457.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0458.jpg,men,Round,Middle
dataset\men\Middle_0459.jpg,men,Oval,Middle
dataset\men\Middle_0460.jpg,men,Square,Middle
dataset\men\Middle_0461.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0462.jpg,men,Oblong,Middle
dataset\men\Middle_0463.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0464.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0465.jpg,men,Round,Pomade
dataset\men\Middle_0466.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0467.jpg,men,Oval,Middle
dataset\men\Middle_0468.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0469.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0470.jpg,men,Round,Pomade
dataset\men\Middle_0471.jpg,men,Round,Middle
dataset\men\Middle_0472.jpg,men,Round,Middle
dataset\men\Middle_0473.jpg,men,Round,Middle
dataset\men\Middle_0474.jpg,men,Round,Middle
dataset\men\Middle_0475.jpg,men,Round,Middle
dataset\men\Middle_0476.jpg,men,Oblong,Long_hair
dataset\men\Middle_0477.jpg,men,Square,Middle
dataset\men\Middle_0478.jpg,men,Round,Middle
dataset\men\Middle_0479.jpg,men,Round,Middle
dataset\men\Middle_0480.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0481.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0482.jpg,men,Round,Middle
dataset\men\Middle_0483.jpg,men,Round,Middle
dataset\men\Middle_0484.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0485.jpg,men,Oval,Middle
dataset\men\Middle_0486.jpg,men,Round,Middle
dataset\men\Middle_0487.jpg,men,Round,Middle
dataset\men\Middle_0488.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0489.jpg,men,Heart,Middle
dataset\men\Middle_0490.jpg,men,Round,Middle
dataset\men\Middle_0491.jpg,men,Round,Middle
dataset\men\Middle_0492.jpg,men,Square,Middle
dataset\men\Middle_0493.jpg,men,Heart,Middle
dataset\men\Middle_0494.jpg,men,Round,Middle
dataset\men\Middle_0495.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0496.jpg,men,Round,Middle
dataset\men\Middle_0497.jpg,men,Oblong,Men's_short_hair
dataset\men\Middle_0498.jpg,men,Round,Middle
dataset\men\Middle_0499.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0500.jpg,men,Heart,Middle
dataset\men\Middle_0501.jpg,men,Round,Middle
dataset\men\Middle_0502.jpg,men,Heart,Layered_curly_hairstyle
dataset\men\Middle_0503.jpg,men,Round,Middle
dataset\men\Middle_0504.jpg,men,Oval,Middle
dataset\men\Middle_0505.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0506.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0507.jpg,men,Round,Pomade
dataset\men\Middle_0508.jpg,men,Round,Middle
dataset\men\Middle_0509.jpg,men,Round,Middle
dataset\men\Middle_0510.jpg,men,Heart,Middle
dataset\men\Middle_0511.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0512.jpg,men,Heart,Middle
dataset\men\Middle_0513.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0514.jpg,men,Square,Middle
dataset\men\Middle_0515.jpg,men,Round,Middle
dataset\men\Middle_0516.jpg,men,Heart,Middle
dataset\men\Middle_0517.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0518.jpg,men,Square,Middle
dataset\men\Middle_0519.jpg,men,Round,Middle
dataset\men\Middle_0520.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0521.jpg,men,Round,Middle
dataset\men\Middle_0522.jpg,men,Square,Middle
dataset\men\Middle_0523.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0524.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0525.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0526.jpg,men,Round,Middle
dataset\men\Middle_0527.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0528.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0529.jpg,men,Round,Middle
dataset\men\Middle_0530.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0531.jpg,men,Oval,Pomade
dataset\men\Middle_0532.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0533.jpg,men,Heart,Layered_curly_hairstyle
dataset\men\Middle_0534.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0535.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0536.jpg,men,Heart,Men's_short_hair
dataset\men\Middle_0537.jpg,men,Round,Middle
dataset\men\Middle_0538.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0539.jpg,men,Oblong,Girls_short_hair
dataset\men\Middle_0540.jpg,men,Round,Middle
dataset\men\Middle_0541.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0542.jpg,men,Oblong,Middle
dataset\men\Middle_0543.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0544.jpg,men,Round,Middle
dataset\men\Middle_0545.jpg,men,Heart,Middle
dataset\men\Middle_0546.jpg,men,Round,Middle
dataset\men\Middle_0547.jpg,men,Round,Middle
dataset\men\Middle_0548.jpg,men,Round,Middle
dataset\men\Middle_0549.jpg,men,Oblong,Middle
dataset\men\Middle_0550.jpg,men,Oval,Middle
dataset\men\Middle_0551.jpg,men,Oval,Middle
dataset\men\Middle_0552.jpg,men,Heart,Middle
dataset\men\Middle_0553.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0554.jpg,men,Oblong,Girls_short_hair
dataset\men\Middle_0555.jpg,men,Oval,Middle
dataset\men\Middle_0556.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0557.jpg,men,Round,Middle
dataset\men\Middle_0558.jpg,men,Round,Middle
dataset\men\Middle_0559.jpg,men,Round,Middle
dataset\men\Middle_0560.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0561.jpg,men,Square,Middle
dataset\men\Middle_0562.jpg,men,Oval,Middle
dataset\men\Middle_0563.jpg,men,Round,Middle
dataset\men\Middle_0564.jpg,men,Round,Pomade
dataset\men\Middle_0565.jpg,men,Oval,Long_hair
dataset\men\Middle_0566.jpg,men,Round,Middle
dataset\men\Middle_0567.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0568.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0569.jpg,men,Round,Middle
dataset\men\Middle_0570.jpg,men,Round,Middle
dataset\men\Middle_0571.jpg,men,Round,Middle
dataset\men\Middle_0572.jpg,men,Round,Pomade
dataset\men\Middle_0573.jpg,men,Oval,Men's_short_hair
dataset\men\Middle_0574.jpg,men,Round,Middle
dataset\men\Middle_0575.jpg,men,Oblong,Men's_short_hair
dataset\men\Middle_0576.jpg,men,Heart,Middle
dataset\men\Middle_0577.jpg,men,Oval,Long_hair
dataset\men\Middle_0578.jpg,men,Square,Men's_short_hair
dataset\men\Middle_0579.jpg,men,Round,Middle
dataset\men\Middle_0580.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0581.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0582.jpg,men,Round,Middle
dataset\men\Middle_0583.jpg,men,Round,Middle
dataset\men\Middle_0584.jpg,men,Round,Middle
dataset\men\Middle_0585.jpg,men,Round,Middle
dataset\men\Middle_0586.jpg,men,Round,Middle
dataset\men\Middle_0587.jpg,men,Oval,Middle
dataset\men\Middle_0588.jpg,men,Oblong,Middle
dataset\men\Middle_0589.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0590.jpg,men,Oval,Middle
dataset\men\Middle_0591.jpg,men,Heart,Middle
dataset\men\Middle_0592.jpg,men,Oval,Middle
dataset\men\Middle_0593.jpg,men,Oblong,Girls_short_hair
dataset\men\Middle_0594.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0595.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0596.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0597.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0598.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0599.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0600.jpg,men,Round,Middle
dataset\men\Middle_0601.jpg,men,Heart,Middle
dataset\men\Middle_0602.jpg,men,Round,Middle
dataset\men\Middle_0603.jpg,men,Round,Middle
dataset\men\Middle_0604.jpg,men,Round,Middle
dataset\men\Middle_0605.jpg,men,Heart,Middle
dataset\men\Middle_0606.jpg,men,Oval,Middle
dataset\men\Middle_0607.jpg,men,Round,Middle
dataset\men\Middle_0608.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0609.jpg,men,Heart,Middle
dataset\men\Middle_0610.jpg,men,Round,Middle
dataset\men\Middle_0611.jpg,men,Round,Middle
dataset\men\Middle_0612.jpg,men,Round,Middle
dataset\men\Middle_0613.jpg,men,Square,Girls_short_hair
dataset\men\Middle_0614.jpg,men,Round,Middle
dataset\men\Middle_0615.jpg,men,Round,Middle
dataset\men\Middle_0616.jpg,men,Round,Middle
dataset\men\Middle_0617.jpg,men,Round,Middle
dataset\men\Middle_0618.jpg,men,Round,Middle
dataset\men\Middle_0619.jpg,men,Round,Pixie_Cut
dataset\men\Middle_0620.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0621.jpg,men,Round,Middle
dataset\men\Middle_0622.jpg,men,Round,Middle
dataset\men\Middle_0623.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0624.jpg,men,Heart,Men's_short_hair
dataset\men\Middle_0625.jpg,men,Round,Middle
dataset\men\Middle_0626.jpg,men,Round,Middle
dataset\men\Middle_0627.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0628.jpg,men,Round,Middle
dataset\men\Middle_0629.jpg,men,Oblong,Girls_short_hair
dataset\men\Middle_0630.jpg,men,Round,Middle
dataset\men\Middle_0631.jpg,men,Heart,Middle
dataset\men\Middle_0632.jpg,men,Round,Middle
dataset\men\Middle_0633.jpg,men,Oval,Middle
dataset\men\Middle_0634.jpg,men,Square,Middle
dataset\men\Middle_0635.jpg,men,Oval,Middle
dataset\men\Middle_0636.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0637.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0638.jpg,men,Round,Middle
dataset\men\Middle_0639.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0640.jpg,men,Round,Middle
dataset\men\Middle_0641.jpg,men,Oval,Middle
dataset\men\Middle_0642.jpg,men,Oblong,Straight_layered_hair
dataset\men\Middle_0643.jpg,men,Oval,Girls_short_hair
dataset\men\Middle_0644.jpg,men,Round,Middle
dataset\men\Middle_0645.jpg,men,Round,Middle
dataset\men\Middle_0646.jpg,men,Heart,Girls_short_hair
dataset\men\Middle_0647.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0648.jpg,men,Round,Middle
dataset\men\Middle_0649.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0650.jpg,men,Round,Middle
dataset\men\Middle_0651.jpg,men,Round,Middle
dataset\men\Middle_0652.jpg,men,Round,Middle
dataset\men\Middle_0653.jpg,men,Round,Middle
dataset\men\Middle_0654.jpg,men,Round,Middle
dataset\men\Middle_0655.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0656.jpg,men,Heart,Layered_curly_hairstyle
dataset\men\Middle_0657.jpg,men,Round,Middle
dataset\men\Middle_0658.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0659.jpg,men,Round,Middle
dataset\men\Middle_0660.jpg,men,Round,Middle
dataset\men\Middle_0661.jpg,men,Round,Middle
dataset\men\Middle_0662.jpg,men,Round,Middle
dataset\men\Middle_0663.jpg,men,Round,Middle
dataset\men\Middle_0664.jpg,men,Round,Textured_Cut
dataset\men\Middle_0665.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0666.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0667.jpg,men,Round,Pomade
dataset\men\Middle_0668.jpg,men,Round,Middle
dataset\men\Middle_0669.jpg,men,Round,Men's_short_hair
dataset\men\Middle_0670.jpg,men,Round,Middle
dataset\men\Middle_0671.jpg,men,Square,Middle
dataset\men\Middle_0672.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0673.jpg,men,Oval,Middle
dataset\men\Middle_0674.jpg,men,Oval,Middle
dataset\men\Middle_0675.jpg,men,Square,Middle
dataset\men\Middle_0676.jpg,men,Round,Middle
dataset\men\Middle_0677.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0678.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0679.jpg,men,Round,Middle
dataset\men\Middle_0680.jpg,men,Round,Straight_layered_hair
dataset\men\Middle_0681.jpg,men,Oblong,Middle
dataset\men\Middle_0682.jpg,men,Oval,Middle
dataset\men\Middle_0683.jpg,men,Square,Middle
dataset\men\Middle_0684.jpg,men,Heart,Middle
dataset\men\Middle_0685.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0686.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0687.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0688.jpg,men,Oval,Middle
dataset\men\Middle_0689.jpg,men,Oval,Layered_curly_hairstyle
dataset\men\Middle_0690.jpg,men,Round,Middle
dataset\men\Middle_0691.jpg,men,Oval,Layered_curly_hairstyle
dataset\men\Middle_0692.jpg,men,Round,Middle
dataset\men\Middle_0693.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0694.jpg,men,Round,Middle
dataset\men\Middle_0695.jpg,men,Round,Girls_short_hair
dataset\men\Middle_0696.jpg,men,Round,Middle
dataset\men\Middle_0697.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Middle_0698.jpg,men,Round,Middle
